doid	disease	symbol
DOID:0050155	sensory_system_disease	CRYAA
DOID:0050155	sensory_system_disease	CACNA2D4
DOID:0050155	sensory_system_disease	MARVELD2
DOID:0050155	sensory_system_disease	IFT172
DOID:0050155	sensory_system_disease	ESPN
DOID:0050155	sensory_system_disease	RP1L1
DOID:0050155	sensory_system_disease	RAX
DOID:0050155	sensory_system_disease	GPR179
DOID:0050155	sensory_system_disease	RAB28
DOID:0050155	sensory_system_disease	KCNJ13
DOID:0050155	sensory_system_disease	DIAPH1
DOID:0050155	sensory_system_disease	OPN1SW
DOID:0050155	sensory_system_disease	DIAPH3
DOID:0050155	sensory_system_disease	VSX2
DOID:0050155	sensory_system_disease	CRB1
DOID:0050155	sensory_system_disease	GRXCR1
DOID:0050155	sensory_system_disease	GRXCR2
DOID:0050155	sensory_system_disease	UNC45B
DOID:0050155	sensory_system_disease	KLHL7
DOID:0050155	sensory_system_disease	EYS
DOID:0050155	sensory_system_disease	RBP3
DOID:0050155	sensory_system_disease	FOXE3
DOID:0050155	sensory_system_disease	PROM1
DOID:0050155	sensory_system_disease	USH1C
DOID:0050155	sensory_system_disease	OSBPL2
DOID:0050155	sensory_system_disease	KITLG
DOID:0050155	sensory_system_disease	ATP2B2
DOID:0050155	sensory_system_disease	ZNF644
DOID:0050155	sensory_system_disease	ROR1
DOID:0050155	sensory_system_disease	SERPINB6
DOID:0050155	sensory_system_disease	KIZ
DOID:0050155	sensory_system_disease	ILDR1
DOID:0050155	sensory_system_disease	BMP4
DOID:0050155	sensory_system_disease	ADCY1
DOID:0050155	sensory_system_disease	CX3CR1
DOID:0050155	sensory_system_disease	P2RX2
DOID:0050155	sensory_system_disease	CEP290
DOID:0050155	sensory_system_disease	PNPT1
DOID:0050155	sensory_system_disease	NHS
DOID:0050155	sensory_system_disease	C8orf37
DOID:0050155	sensory_system_disease	RPGRIP1
DOID:0050155	sensory_system_disease	RHO
DOID:0050155	sensory_system_disease	MAF
DOID:0050155	sensory_system_disease	MAK
DOID:0050155	sensory_system_disease	WFS1
DOID:0050155	sensory_system_disease	PRPF4
DOID:0050155	sensory_system_disease	KCNV2
DOID:0050155	sensory_system_disease	TYR
DOID:0050155	sensory_system_disease	HGSNAT
DOID:0050155	sensory_system_disease	MYO3A
DOID:0050155	sensory_system_disease	RP1
DOID:0050155	sensory_system_disease	RGR
DOID:0050155	sensory_system_disease	AIPL1
DOID:0050155	sensory_system_disease	COL8A2
DOID:0050155	sensory_system_disease	LRIT3
DOID:0050155	sensory_system_disease	CRX
DOID:0050155	sensory_system_disease	CEACAM16
DOID:0050155	sensory_system_disease	GAB1
DOID:0050155	sensory_system_disease	CDC14A
DOID:0050155	sensory_system_disease	EFEMP1
DOID:0050155	sensory_system_disease	RP2
DOID:0050155	sensory_system_disease	WHRN
DOID:0050155	sensory_system_disease	MIP
DOID:0050155	sensory_system_disease	HMCN1
DOID:0050155	sensory_system_disease	CRYBA2
DOID:0050155	sensory_system_disease	CRYBA1
DOID:0050155	sensory_system_disease	ADAM9
DOID:0050155	sensory_system_disease	MAPKAPK3
DOID:0050155	sensory_system_disease	IDH3B
DOID:0050155	sensory_system_disease	CRYBA4
DOID:0050155	sensory_system_disease	FAM161A
DOID:0050155	sensory_system_disease	HCCS
DOID:0050155	sensory_system_disease	APOE
DOID:0050155	sensory_system_disease	NEK2
DOID:0050155	sensory_system_disease	ADAMTSL4
DOID:0050155	sensory_system_disease	PJVK
DOID:0050155	sensory_system_disease	LIM2
DOID:0050155	sensory_system_disease	LCA5
DOID:0050155	sensory_system_disease	OTX2
DOID:0050155	sensory_system_disease	OTOGL
DOID:0050155	sensory_system_disease	ZFHX4
DOID:0050155	sensory_system_disease	VSX1
DOID:0050155	sensory_system_disease	LSS
DOID:0050155	sensory_system_disease	NR2E3
DOID:0050155	sensory_system_disease	TBC1D24
DOID:0050155	sensory_system_disease	TACSTD2
DOID:0050155	sensory_system_disease	ZNF513
DOID:0050155	sensory_system_disease	GRM6
DOID:0050155	sensory_system_disease	PRPF6
DOID:0050155	sensory_system_disease	TRPM1
DOID:0050155	sensory_system_disease	TECTA
DOID:0050155	sensory_system_disease	TCF4
DOID:0050155	sensory_system_disease	TMEM98
DOID:0050155	sensory_system_disease	PRSS56
DOID:0050155	sensory_system_disease	GUCY2D
DOID:0050155	sensory_system_disease	PIKFYVE
DOID:0050155	sensory_system_disease	TPRN
DOID:0050155	sensory_system_disease	KCNQ4
DOID:0050155	sensory_system_disease	PCARE
DOID:0050155	sensory_system_disease	TTC8
DOID:0050155	sensory_system_disease	CNGA1
DOID:0050155	sensory_system_disease	PAX6
DOID:0050155	sensory_system_disease	SLC26A4
DOID:0050155	sensory_system_disease	SLC26A5
DOID:0050155	sensory_system_disease	CYP1B1
DOID:0050155	sensory_system_disease	FGF5
DOID:0050155	sensory_system_disease	SLC24A1
DOID:0050155	sensory_system_disease	ZEB1
DOID:0050155	sensory_system_disease	SLC39A5
DOID:0050155	sensory_system_disease	CHST6
DOID:0050155	sensory_system_disease	OFD1
DOID:0050155	sensory_system_disease	AGBL1
DOID:0050155	sensory_system_disease	GJA3
DOID:0050155	sensory_system_disease	IMPG2
DOID:0050155	sensory_system_disease	RD3
DOID:0050155	sensory_system_disease	CRYM
DOID:0050155	sensory_system_disease	GJA8
DOID:0050155	sensory_system_disease	CDHR1
DOID:0050155	sensory_system_disease	RIPOR2
DOID:0050155	sensory_system_disease	CABP2
DOID:0050155	sensory_system_disease	OTOF
DOID:0050155	sensory_system_disease	OTOG
DOID:0050155	sensory_system_disease	PDE6B
DOID:0050155	sensory_system_disease	PDE6C
DOID:0050155	sensory_system_disease	PITX2
DOID:0050155	sensory_system_disease	WDR36
DOID:0050155	sensory_system_disease	HTRA1
DOID:0050155	sensory_system_disease	PDE6G
DOID:0050155	sensory_system_disease	MYO6
DOID:0050155	sensory_system_disease	PCDH15
DOID:0050155	sensory_system_disease	STRC
DOID:0050155	sensory_system_disease	BEST1
DOID:0050155	sensory_system_disease	GUCA1A
DOID:0050155	sensory_system_disease	PRPF31
DOID:0050155	sensory_system_disease	GUCA1B
DOID:0050155	sensory_system_disease	AGBL5
DOID:0050155	sensory_system_disease	MYH14
DOID:0050155	sensory_system_disease	TMC1
DOID:0050155	sensory_system_disease	CLDN14
DOID:0050155	sensory_system_disease	IFT43
DOID:0050155	sensory_system_disease	LRPAP1
DOID:0050155	sensory_system_disease	RPE65
DOID:0050155	sensory_system_disease	CRYGS
DOID:0050155	sensory_system_disease	CCDC50
DOID:0050155	sensory_system_disease	EPHA2
DOID:0050155	sensory_system_disease	MSRB3
DOID:0050155	sensory_system_disease	GSDME
DOID:0050155	sensory_system_disease	KRT3
DOID:0050155	sensory_system_disease	DIABLO
DOID:0050155	sensory_system_disease	OPN1MW
DOID:0050155	sensory_system_disease	LHFPL5
DOID:0050155	sensory_system_disease	CRYGB
DOID:0050155	sensory_system_disease	CRYGC
DOID:0050155	sensory_system_disease	CRYGD
DOID:0050155	sensory_system_disease	EPS8L2
DOID:0050155	sensory_system_disease	ATOH7
DOID:0050155	sensory_system_disease	OPTN
DOID:0050155	sensory_system_disease	FZD4
DOID:0050155	sensory_system_disease	NLRP3
DOID:0050155	sensory_system_disease	GPR143
DOID:0050155	sensory_system_disease	S1PR2
DOID:0050155	sensory_system_disease	MYH9
DOID:0050155	sensory_system_disease	VIM
DOID:0050155	sensory_system_disease	CTNNA1
DOID:0050155	sensory_system_disease	CIB2
DOID:0050155	sensory_system_disease	C9
DOID:0050155	sensory_system_disease	MYO15A
DOID:0050155	sensory_system_disease	C3
DOID:0050155	sensory_system_disease	CST3
DOID:0050155	sensory_system_disease	DCDC2
DOID:0050155	sensory_system_disease	RIMS1
DOID:0050155	sensory_system_disease	COCH
DOID:0050155	sensory_system_disease	CFHR3
DOID:0050155	sensory_system_disease	CLIC5
DOID:0050155	sensory_system_disease	NTF4
DOID:0050155	sensory_system_disease	ESRRB
DOID:0050155	sensory_system_disease	ROM1
DOID:0050155	sensory_system_disease	CRYAB
DOID:0050155	sensory_system_disease	LRTOMT
DOID:0050155	sensory_system_disease	RDX
DOID:0050155	sensory_system_disease	GNB3
DOID:0050155	sensory_system_disease	C1QTNF5
DOID:0050155	sensory_system_disease	ELMOD3
DOID:0050155	sensory_system_disease	CNGA3
DOID:0050155	sensory_system_disease	BCOR
DOID:0050155	sensory_system_disease	OPN1LW
DOID:0050155	sensory_system_disease	NDP
DOID:0050155	sensory_system_disease	ARL6
DOID:0050155	sensory_system_disease	SYNE4
DOID:0050155	sensory_system_disease	FSCN2
DOID:0050155	sensory_system_disease	CTNNB1
DOID:0050155	sensory_system_disease	NMNAT1
DOID:0050155	sensory_system_disease	SLC17A8
DOID:0050155	sensory_system_disease	PTPRQ
DOID:0050155	sensory_system_disease	TRIOBP
DOID:0050155	sensory_system_disease	LRP5
DOID:0050155	sensory_system_disease	UBIAD1
DOID:0050155	sensory_system_disease	NRL
DOID:0050155	sensory_system_disease	MET
DOID:0050155	sensory_system_disease	ABCA4
DOID:0050155	sensory_system_disease	PITPNM3
DOID:0050155	sensory_system_disease	OTOA
DOID:0050155	sensory_system_disease	ZNF408
DOID:0050155	sensory_system_disease	REEP6
DOID:0050155	sensory_system_disease	HSF4
DOID:0050155	sensory_system_disease	AGK
DOID:0050155	sensory_system_disease	SLC4A11
DOID:0050155	sensory_system_disease	KRT12
DOID:0050155	sensory_system_disease	EPS8
DOID:0050155	sensory_system_disease	C2
DOID:0050155	sensory_system_disease	PRPH2
DOID:0050155	sensory_system_disease	CHMP4B
DOID:0050155	sensory_system_disease	ARMS2
DOID:0050155	sensory_system_disease	LRAT
DOID:0050155	sensory_system_disease	ERCC6
DOID:0050155	sensory_system_disease	FYCO1
DOID:0050155	sensory_system_disease	LOXHD1
DOID:0050155	sensory_system_disease	MITF
DOID:0050155	sensory_system_disease	CFHR1
DOID:0050155	sensory_system_disease	TMIE
DOID:0050155	sensory_system_disease	OVOL2
DOID:0050155	sensory_system_disease	FBN1
DOID:0050155	sensory_system_disease	GNAT1
DOID:0050155	sensory_system_disease	PITX3
DOID:0050155	sensory_system_disease	TEAD1
DOID:0050155	sensory_system_disease	CA4
DOID:0050155	sensory_system_disease	RS1
DOID:0050155	sensory_system_disease	ALDH1A3
DOID:0050155	sensory_system_disease	MIR96
DOID:0050155	sensory_system_disease	LOXL1
DOID:0050155	sensory_system_disease	MYOC
DOID:0050155	sensory_system_disease	GNAT2
DOID:0050155	sensory_system_disease	GRHL2
DOID:0050155	sensory_system_disease	GCNT2
DOID:0050155	sensory_system_disease	GDF3
DOID:0050155	sensory_system_disease	GJB3
DOID:0050155	sensory_system_disease	RDH5
DOID:0050155	sensory_system_disease	IMPDH1
DOID:0050155	sensory_system_disease	RB1
DOID:0050155	sensory_system_disease	GJB6
DOID:0050155	sensory_system_disease	CERKL
DOID:0050155	sensory_system_disease	PDE6A
DOID:0050155	sensory_system_disease	PRIMPOL
DOID:0050155	sensory_system_disease	SOX2
DOID:0050155	sensory_system_disease	CHRDL1
DOID:0050155	sensory_system_disease	EYA4
DOID:0050155	sensory_system_disease	SIPA1L3
DOID:0050155	sensory_system_disease	HOMER2
DOID:0050155	sensory_system_disease	RGS9
DOID:0050155	sensory_system_disease	KERA
DOID:0050155	sensory_system_disease	TTLL5
DOID:0050155	sensory_system_disease	RAX2
DOID:0050155	sensory_system_disease	KCNJ10
DOID:0050155	sensory_system_disease	SLC44A4
DOID:0050155	sensory_system_disease	LTBP2
DOID:0050155	sensory_system_disease	POU3F4
DOID:0050155	sensory_system_disease	RP9
DOID:0050155	sensory_system_disease	TDRD7
DOID:0050155	sensory_system_disease	CYP4V2
DOID:0050155	sensory_system_disease	TMPRSS3
DOID:0050155	sensory_system_disease	BFSP2
DOID:0050155	sensory_system_disease	REST
DOID:0050155	sensory_system_disease	BFSP1
DOID:0050155	sensory_system_disease	CRYBB2
DOID:0050155	sensory_system_disease	CRYBB3
DOID:0050155	sensory_system_disease	POU4F3
DOID:0050155	sensory_system_disease	MCM2
DOID:0050155	sensory_system_disease	TNC
DOID:0050155	sensory_system_disease	TGFBI
DOID:0050155	sensory_system_disease	HGF
DOID:0050155	sensory_system_disease	ELOVL4
DOID:0050155	sensory_system_disease	RGS9BP
DOID:0050155	sensory_system_disease	PDE6H
DOID:0050155	sensory_system_disease	DMXL2
DOID:0050155	sensory_system_disease	KARS1
DOID:0050155	sensory_system_disease	CFH
DOID:0050155	sensory_system_disease	CFI
DOID:0050155	sensory_system_disease	SLC7A14
DOID:0050155	sensory_system_disease	MYO7A
DOID:0050155	sensory_system_disease	BBS2
DOID:0050155	sensory_system_disease	CFB
DOID:0050155	sensory_system_disease	CD164
DOID:0050155	sensory_system_disease	PRCD
DOID:0050155	sensory_system_disease	CDH23
DOID:0050155	sensory_system_disease	CLRN1
DOID:0050155	sensory_system_disease	RDH12
DOID:0050155	sensory_system_disease	WBP2
DOID:0050155	sensory_system_disease	ATF6
DOID:0050155	sensory_system_disease	SPATA7
DOID:0050155	sensory_system_disease	IMPG1
DOID:0050161	lower_respiratory_tract_disease	CSF2RB
DOID:0050161	lower_respiratory_tract_disease	NCF2
DOID:0050161	lower_respiratory_tract_disease	PPP2R1B
DOID:0050161	lower_respiratory_tract_disease	CSF2RA
DOID:0050161	lower_respiratory_tract_disease	SFTPB
DOID:0050161	lower_respiratory_tract_disease	SFTPC
DOID:0050161	lower_respiratory_tract_disease	EGFR
DOID:0050161	lower_respiratory_tract_disease	PRKN
DOID:0050161	lower_respiratory_tract_disease	ERCC6
DOID:0050161	lower_respiratory_tract_disease	MUC5B
DOID:0050161	lower_respiratory_tract_disease	TSC2
DOID:0050161	lower_respiratory_tract_disease	TSC1
DOID:0050161	lower_respiratory_tract_disease	SERPINA1
DOID:0050161	lower_respiratory_tract_disease	MAP3K8
DOID:0050161	lower_respiratory_tract_disease	PIK3CA
DOID:0050161	lower_respiratory_tract_disease	NCF4
DOID:0050161	lower_respiratory_tract_disease	RB1
DOID:0050161	lower_respiratory_tract_disease	SCNN1G
DOID:0050161	lower_respiratory_tract_disease	SLC34A2
DOID:0050161	lower_respiratory_tract_disease	SFTPA2
DOID:0050161	lower_respiratory_tract_disease	SCNN1B
DOID:0050161	lower_respiratory_tract_disease	SCNN1A
DOID:0050161	lower_respiratory_tract_disease	BRAF
DOID:0050161	lower_respiratory_tract_disease	ERBB2
DOID:0050161	lower_respiratory_tract_disease	FLCN
DOID:0050161	lower_respiratory_tract_disease	CYBB
DOID:0050161	lower_respiratory_tract_disease	CYBA
DOID:0050161	lower_respiratory_tract_disease	FASLG
DOID:0050161	lower_respiratory_tract_disease	CYP2A6
DOID:0050161	lower_respiratory_tract_disease	KRAS
DOID:0050161	lower_respiratory_tract_disease	IRF1
DOID:0050161	lower_respiratory_tract_disease	DICER1
DOID:0050161	lower_respiratory_tract_disease	SLC22A18
DOID:0050161	lower_respiratory_tract_disease	HMOX1
DOID:0050161	lower_respiratory_tract_disease	CASP8
DOID:0050161	lower_respiratory_tract_disease	ABCA3
DOID:0050161	lower_respiratory_tract_disease	NCF1
DOID:0050161	lower_respiratory_tract_disease	CFTR
DOID:0050161	lower_respiratory_tract_disease	MMP1
DOID:0050177	monogenic_disease	NYX
DOID:0050177	monogenic_disease	AGK
DOID:0050177	monogenic_disease	HSPA9
DOID:0050177	monogenic_disease	RUBCN
DOID:0050177	monogenic_disease	NDP
DOID:0050177	monogenic_disease	PMM2
DOID:0050177	monogenic_disease	SPR
DOID:0050177	monogenic_disease	SLC12A3
DOID:0050177	monogenic_disease	CRBN
DOID:0050177	monogenic_disease	SPTLC2
DOID:0050177	monogenic_disease	SPTLC1
DOID:0050177	monogenic_disease	ABCD1
DOID:0050177	monogenic_disease	GRIN1
DOID:0050177	monogenic_disease	NIPA1
DOID:0050177	monogenic_disease	OSGEP
DOID:0050177	monogenic_disease	TCOF1
DOID:0050177	monogenic_disease	CYP4F22
DOID:0050177	monogenic_disease	XPC
DOID:0050177	monogenic_disease	XPA
DOID:0050177	monogenic_disease	CRB1
DOID:0050177	monogenic_disease	PPP2R2B
DOID:0050177	monogenic_disease	OPA3
DOID:0050177	monogenic_disease	OPA1
DOID:0050177	monogenic_disease	CEP83
DOID:0050177	monogenic_disease	COL7A1
DOID:0050177	monogenic_disease	TRAPPC2
DOID:0050177	monogenic_disease	PRPH
DOID:0050177	monogenic_disease	MAG
DOID:0050177	monogenic_disease	MAF
DOID:0050177	monogenic_disease	NTHL1
DOID:0050177	monogenic_disease	MYO3A
DOID:0050177	monogenic_disease	ATP2A2
DOID:0050177	monogenic_disease	ALDH3A2
DOID:0050177	monogenic_disease	EVC
DOID:0050177	monogenic_disease	ITGA6
DOID:0050177	monogenic_disease	ITGA7
DOID:0050177	monogenic_disease	APOA5
DOID:0050177	monogenic_disease	IQSEC2
DOID:0050177	monogenic_disease	CYP2U1
DOID:0050177	monogenic_disease	UFSP2
DOID:0050177	monogenic_disease	DGAT1
DOID:0050177	monogenic_disease	TTR
DOID:0050177	monogenic_disease	MYPN
DOID:0050177	monogenic_disease	LSS
DOID:0050177	monogenic_disease	PRSS56
DOID:0050177	monogenic_disease	TPRN
DOID:0050177	monogenic_disease	MPV17
DOID:0050177	monogenic_disease	ZNF408
DOID:0050177	monogenic_disease	COL4A5
DOID:0050177	monogenic_disease	COL4A4
DOID:0050177	monogenic_disease	COL4A3
DOID:0050177	monogenic_disease	COL4A1
DOID:0050177	monogenic_disease	GRN
DOID:0050177	monogenic_disease	HMCN1
DOID:0050177	monogenic_disease	TACR3
DOID:0050177	monogenic_disease	ZEB2
DOID:0050177	monogenic_disease	RPS6KA3
DOID:0050177	monogenic_disease	KCNH2
DOID:0050177	monogenic_disease	NOG
DOID:0050177	monogenic_disease	SIGMAR1
DOID:0050177	monogenic_disease	TCIRG1
DOID:0050177	monogenic_disease	TMEM199
DOID:0050177	monogenic_disease	NR0B1
DOID:0050177	monogenic_disease	FOXC1
DOID:0050177	monogenic_disease	GANAB
DOID:0050177	monogenic_disease	CD40LG
DOID:0050177	monogenic_disease	NUP133
DOID:0050177	monogenic_disease	SMAD4
DOID:0050177	monogenic_disease	VAPB
DOID:0050177	monogenic_disease	SMAD3
DOID:0050177	monogenic_disease	NPHP3
DOID:0050177	monogenic_disease	KIAA0586
DOID:0050177	monogenic_disease	NPHP1
DOID:0050177	monogenic_disease	NPHP4
DOID:0050177	monogenic_disease	CTH
DOID:0050177	monogenic_disease	SPART
DOID:0050177	monogenic_disease	GDAP1
DOID:0050177	monogenic_disease	SPARC
DOID:0050177	monogenic_disease	GALNT3
DOID:0050177	monogenic_disease	SCN11A
DOID:0050177	monogenic_disease	ILDR1
DOID:0050177	monogenic_disease	PRKAR1A
DOID:0050177	monogenic_disease	C19orf12
DOID:0050177	monogenic_disease	EDA
DOID:0050177	monogenic_disease	IRF5
DOID:0050177	monogenic_disease	FAM20A
DOID:0050177	monogenic_disease	CCDC114
DOID:0050177	monogenic_disease	CCDC115
DOID:0050177	monogenic_disease	METTL23
DOID:0050177	monogenic_disease	ATP1A3
DOID:0050177	monogenic_disease	ATP1A1
DOID:0050177	monogenic_disease	CDC45
DOID:0050177	monogenic_disease	CRTAP
DOID:0050177	monogenic_disease	IFIH1
DOID:0050177	monogenic_disease	EEF1A2
DOID:0050177	monogenic_disease	FYCO1
DOID:0050177	monogenic_disease	BIN1
DOID:0050177	monogenic_disease	IFT80
DOID:0050177	monogenic_disease	IFT81
DOID:0050177	monogenic_disease	OPHN1
DOID:0050177	monogenic_disease	KIF4A
DOID:0050177	monogenic_disease	CDCA7
DOID:0050177	monogenic_disease	TIMM50
DOID:0050177	monogenic_disease	HOMER2
DOID:0050177	monogenic_disease	GFAP
DOID:0050177	monogenic_disease	KISS1R
DOID:0050177	monogenic_disease	NUP93
DOID:0050177	monogenic_disease	CA12
DOID:0050177	monogenic_disease	HIKESHI
DOID:0050177	monogenic_disease	FXN
DOID:0050177	monogenic_disease	VMA21
DOID:0050177	monogenic_disease	PHOX2B
DOID:0050177	monogenic_disease	THAP1
DOID:0050177	monogenic_disease	NIPAL4
DOID:0050177	monogenic_disease	CFH
DOID:0050177	monogenic_disease	CFI
DOID:0050177	monogenic_disease	RAB28
DOID:0050177	monogenic_disease	PNP
DOID:0050177	monogenic_disease	GLRA1
DOID:0050177	monogenic_disease	CFB
DOID:0050177	monogenic_disease	WDR73
DOID:0050177	monogenic_disease	SPG11
DOID:0050177	monogenic_disease	AAAS
DOID:0050177	monogenic_disease	PRPF8
DOID:0050177	monogenic_disease	PRPF3
DOID:0050177	monogenic_disease	ARL2BP
DOID:0050177	monogenic_disease	PRPF4
DOID:0050177	monogenic_disease	PRPF6
DOID:0050177	monogenic_disease	SIX5
DOID:0050177	monogenic_disease	SAG
DOID:0050177	monogenic_disease	SIX1
DOID:0050177	monogenic_disease	SIX3
DOID:0050177	monogenic_disease	RELN
DOID:0050177	monogenic_disease	PRX
DOID:0050177	monogenic_disease	ZMPSTE24
DOID:0050177	monogenic_disease	TYRP1
DOID:0050177	monogenic_disease	KLK4
DOID:0050177	monogenic_disease	RAB27A
DOID:0050177	monogenic_disease	APP
DOID:0050177	monogenic_disease	NRXN1
DOID:0050177	monogenic_disease	CDON
DOID:0050177	monogenic_disease	IBA57
DOID:0050177	monogenic_disease	APC
DOID:0050177	monogenic_disease	B4GALT1
DOID:0050177	monogenic_disease	TMEM43
DOID:0050177	monogenic_disease	PAK3
DOID:0050177	monogenic_disease	FOXP2
DOID:0050177	monogenic_disease	RECQL4
DOID:0050177	monogenic_disease	FOXP1
DOID:0050177	monogenic_disease	IL10RA
DOID:0050177	monogenic_disease	IL10RB
DOID:0050177	monogenic_disease	NUP85
DOID:0050177	monogenic_disease	PINK1
DOID:0050177	monogenic_disease	MNX1
DOID:0050177	monogenic_disease	LHCGR
DOID:0050177	monogenic_disease	TREX1
DOID:0050177	monogenic_disease	MFSD2A
DOID:0050177	monogenic_disease	TCF4
DOID:0050177	monogenic_disease	TARS2
DOID:0050177	monogenic_disease	ARID2
DOID:0050177	monogenic_disease	GCK
DOID:0050177	monogenic_disease	TK2
DOID:0050177	monogenic_disease	EPS8L2
DOID:0050177	monogenic_disease	EZH2
DOID:0050177	monogenic_disease	MAK
DOID:0050177	monogenic_disease	GJA1
DOID:0050177	monogenic_disease	GJA3
DOID:0050177	monogenic_disease	GJA8
DOID:0050177	monogenic_disease	ATP5F1A
DOID:0050177	monogenic_disease	MEF2C
DOID:0050177	monogenic_disease	PFN1
DOID:0050177	monogenic_disease	TMEM216
DOID:0050177	monogenic_disease	S1PR2
DOID:0050177	monogenic_disease	TRIM2
